Wed Nov 19 13:23:03 2003
FISH v1.0
FISH is copyright (c)2003, University of North Carolina at Chapel Hill
Authors: Sugata Chakravarty and Todd J. Vision

Control File = control.txt

-parameters
	T = 0.05
	total points = 22068
	total_features = 23321
	total_cells = 2.71923e+08
	h = 8.11554e-05
	d_T = 25.6408
	Min_Block_Size = 3
	block_prob = 0.001
	total_blocks = 508


-block 0
    points   contig1   contig2
       79        1        1

	point	dist	markers	orientation
	7717	14	{At1g76270 }{AT4g38390 }	-1


-block 179
    points   contig1   contig2
       26        1        5

	point	dist	markers	orientation
	7853	0	{At1g03740 }{AT5g44290 }	-1
	7855	4	{At1g03770 }{AT5g44280 }	-1
	7856	4	{At1g03790 }{AT5g44260 }	-1
	7859	15	{At1g03840 }{AT5g44160 }	-1
	7862	4	{At1g03860 }{AT5g44140 }	-1
	7863	2	{At1g03870 }{AT5g44130 }	-1
	7864	2	{At1g03880 At1g03890 }{AT5g44120 }	-1
	7865	2	{At1g03900 }{AT5g44110 }	-1
	7868	4	{At1g03930 }{AT5g44100 }	-1
	7871	4	{At1g03960 }{AT5g44090 }	-1
	7872	4	{At1g03980 }{AT5g44070 }	-1
	7873	11	{At1g04040 }{AT5g44020 }	-1
	7874	4	{At1g04050 }{AT5g43990 }	-1
	7877	8	{At1g04090 }{AT5g43950 }	-1
	7882	7	{At1g04140 }{AT5g43930 }	-1
	7885	5	{At1g04160 }{AT5g43900 }	-1
	7887	3	{At1g04180 }{AT5g43890 }	-1
	7888	17	{At1g04220 }{AT5g43760 }	-1
	7889	4	{At1g04230 }{AT5g43720 }	-1
	7890	3	{At1g04240 }{AT5g43700 }	-1
	7892	9	{At1g04270 }{AT5g43640 }	-1
	7893	11	{At1g04300 }{AT5g43560 }	-1
	7895	13	{At1g04340 }{AT5g43460 }	-1
	7896	2	{At1g04350 At1g04380 }{AT5g43440 AT5g43450 }	-1
	7898	12	{At1g04410 }{AT5g43330 }	-1
	7903	4	{At1g04440 }{AT5g43320 }	-1


-block 180
    points   contig1   contig2
       11        1        5

	point	dist	markers	orientation
	9360	0	{At1g66410 }{AT5g37780 }	1
	9365	5	{At1g66460 }{AT5g37790 }	1
	9366	2	{At1g66470 }{AT5g37800 }	1
	9374	19	{At1g66620 }{AT5g37870 AT5g37890 AT5g37900 AT5g37910 AT5g37930 }	1
	9375	24	{At1g66740 }{AT5g38110 }	1
	9377	13	{At1g66840 }{AT5g38150 }	1
	9378	7	{At1g66860 }{AT5g38200 }	1
	9379	3	{At1g66880 At1g66910 At1g66920 At1g66930 At1g66970 At1g66980 At1g67000 }{AT5g38210 AT5g38240 AT5g38250 AT5g38260 AT5g38280 }	1
	9381	3	{At1g66900 }{AT5g38220 }	1
	9389	25	{At1g67090 }{AT5g38410 AT5g38420 AT5g38430 }	1
	9391	4	{At1g67110 }{AT5g38450 }	1


-block 181
    points   contig1   contig2
        9        1        5

	point	dist	markers	orientation
	9218	0	{At1g63300 }{AT5g41140 }	1
	9222	11	{At1g63430 }{AT5g41180 }	1
	9224	6	{At1g63450 }{AT5g41250 }	-1
	9227	5	{At1g63500 }{AT5g41260 }	1
	9231	14	{At1g63630 }{AT5g41170 }	-1
	9233	10	{At1g63640 }{AT5g41310 }	1
	9234	2	{At1g63650 }{AT5g41315 }	1
	9239	14	{At1g63800 }{AT5g41340 }	1
	9240	7	{At1g63830 }{AT5g41390 }	1


-block 182
    points   contig1   contig2
        7        1        5

	point	dist	markers	orientation
	9243	0	{At1g64000 }{AT5g41570 }	1
	9253	9	{At1g64070 }{AT5g41540 AT5g41550 }	-1
	9256	7	{At1g64090 }{AT5g41600 }	1
	9261	8	{At1g64170 }{AT5g41610 }	1
	9262	8	{At1g64190 }{AT5g41670 }	1
	9265	7	{At1g64230 }{AT5g41700 }	1
	9269	7	{At1g64300 }{AT5g41730 }	-1


-block 183
    points   contig1   contig2
        5        1        5

	point	dist	markers	orientation
	8805	0	{At1g45000 }{AT5g43010 }	-1
	8807	4	{At1g45050 }{AT5g42990 }	-1
	8814	11	{At1g45170 }{AT5g42960 }	-1
	8815	3	{At1g45180 }{AT5g42940 }	-1
	8817	16	{At1g47210 At1g47220 At1g47230 }{AT5g43080 }	1


-block 184
    points   contig1   contig2
        5        1        5

	point	dist	markers	orientation
	9456	0	{At1g70300 }{AT5g14880 }	-1
	9458	25	{At1g70410 }{AT5g14740 }	-1
	9459	4	{At1g70430 }{AT5g14720 }	-1
	9462	10	{At1g70490 }{AT5g14670 }	-1
	9464	3	{At1g70500 }{AT5g14650 }	-1


-block 185
    points   contig1   contig2
        5        1        5

	point	dist	markers	orientation
	9671	0	{At1g77260 }{AT5g64030 }	-1
	9675	10	{At1g77280 }{AT5g63940 }	-1
	9681	19	{At1g77380 }{AT5g63850 }	-1
	9682	7	{At1g77410 }{AT5g63800 AT5g63810 }	-1
	9684	5	{At1g77450 }{AT5g63790 }	-1


-block 186
    points   contig1   contig2
        5        1        5

	point	dist	markers	orientation
	9691	0	{At1g77920 }{AT5g10030 }	-1
	9693	22	{At1g77990 At1g78000 }{AT5g10180 }	-1
	9699	17	{At1g78090 }{AT5g10100 }	1
	9701	4	{At1g78120 }{AT5g10090 }	1
	9703	11	{At1g78130 }{AT5g10190 }	1


-block 187
    points   contig1   contig2
        4        1        5

	point	dist	markers	orientation
	7911	0	{At1g04680 }{AT5g48900 }	-1
	7914	5	{At1g04710 }{AT5g48880 }	-1
	7916	7	{At1g04770 }{AT5g48850 }	1
	7918	13	{At1g04840 }{AT5g48910 }	1


-block 188
    points   contig1   contig2
        4        1        5

	point	dist	markers	orientation
	8461	0	{At1g23460 }{AT5g14650 }	1
	8465	5	{At1g23490 }{AT5g14670 }	1
	8469	18	{At1g23700 }{AT5g14720 }	1
	8472	5	{At1g23730 }{AT5g14740 }	1


-block 189
    points   contig1   contig2
        4        1        5

	point	dist	markers	orientation
	8595	0	{At1g30600 }{AT5g44530 }	-1
	8597	7	{At1g30620 }{AT5g44480 }	1
	8600	13	{At1g30700 At1g30740 At1g30760 At1g30770 }{AT5g44380 AT5g44390 AT5g44400 AT5g44410 AT5g44440 }	-1
	8601	3	{At1g30710 At1g30720 At1g30730 }{AT5g44360 }	-1


-block 190
    points   contig1   contig2
        4        1        5

	point	dist	markers	orientation
	9275	0	{At1g64520 }{AT5g42040 }	-1
	9283	12	{At1g64610 }{AT5g42010 }	-1
	9287	4	{At1g64630 }{AT5g41990 }	-1
	9288	13	{At1g64670 }{AT5g41900 }	-1


-block 191
    points   contig1   contig2
        4        1        5

	point	dist	markers	orientation
	9692	0	{At1g77920 }{AT5g65210 }	1
	9700	21	{At1g78090 }{AT5g65140 }	-1
	9702	4	{At1g78120 }{AT5g65160 }	1
	9705	23	{At1g78180 }{AT5g64970 }	-1


-block 192
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	7973	0	{At1g07380 }{AT5g58980 }	1
	7977	16	{At1g07410 }{AT5g59150 }	1
	7980	8	{At1g07430 }{AT5g59220 }	1


-block 193
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	7990	0	{At1g07710 }{AT5g60070 }	1
	7992	24	{At1g07770 }{AT5g59850 }	1
	7996	7	{At1g07790 }{AT5g59910 }	1


-block 194
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	8008	0	{At1g08140 At1g08150 }{AT5g22900 }	-1
	8009	11	{At1g08210 }{AT5g22850 }	1
	8011	22	{At1g08250 }{AT5g22630 }	-1


-block 195
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	8062	0	{At1g09540 }{AT5g26660 }	-1
	8063	2	{At1g09550 }{AT5g26670 }	-1
	8065	4	{At1g09560 }{AT5g26700 }	-1


-block 196
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	8419	0	{At1g22070 }{AT5g10030 }	-1
	8422	23	{At1g22150 }{AT5g10180 }	1
	8424	14	{At1g22210 }{AT5g10100 }	1


-block 197
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	8746	0	{At1g35920 At1g35940 }{AT5g32630 AT5g33200 AT5g33240 }	-1
	8754	14	{At1g36080 }{AT5g33220 }	1
	8757	9	{At1g36100 }{AT5g32590 }	-1


-block 198
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	9023	0	{At1g55360 }{AT5g56530 }	-1
	9030	10	{At1g55490 }{AT5g56500 }	-1
	9033	19	{At1g55530 }{AT5g56340 }	-1


-block 199
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	9271	0	{At1g64460 At1g64470 }{AT5g24240 }	1
	9272	4	{At1g64480 }{AT5g24270 }	1
	9282	18	{At1g64610 }{AT5g24320 }	1


-block 200
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	9322	0	{At1g65630 At1g65640 }{AT5g36950 }	-1
	9324	7	{At1g65690 }{AT5g36970 }	1
	9328	13	{At1g65780 At1g65810 }{AT5g37030 }	1


-block 201
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	9349	0	{At1g66160 }{AT5g37490 }	1
	9350	7	{At1g66180 }{AT5g37540 }	1
	9353	8	{At1g66200 }{AT5g37600 }	1


-block 202
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	9442	0	{At1g69730 }{AT5g62710 }	-1
	9446	14	{At1g69840 }{AT5g62740 }	-1
	9447	2	{At1g69850 }{AT5g62730 }	-1


-block 203
    points   contig1   contig2
        3        1        5

	point	dist	markers	orientation
	9567	0	{At1g74080 }{AT5g07690 AT5g07700 }	1
	9580	25	{At1g74380 }{AT5g07720 }	1
	9581	2	{At1g74390 }{AT5g07710 }	-1


-block 204
    points   contig1   contig2
        5        2        2

	point	dist	markers	orientation
	9907	0	{At2g05390 }{At2g10580 At2g10650 }	1
	9930	18	{At2g05610 }{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }	-1
	9942	18	{At2g05860 }{At2g10500 }	-1
	9948	13	{At2g05960 }{At2g10580 At2g10650 }	1
	9957	17	{At2g06160 At2g06310 At2g06320 At2g06330 }{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }	-1


-block 205
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	9880	0	{At2g04960 At2g04970 }{At2g14140 }	-1
	9883	2	{At2g04980 }{At2g14130 }	-1
	9891	18	{At2g05080 }{At2g14300 }	1
	9894	20	{At2g05180 }{At2g14100 }	-1


-block 206
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	9913	0	{At2g05450 At2g05460 At2g05470 At2g05560 }{At2g06630 At2g06640 }	-1
	9914	3	{At2g05480 }{At2g06610 At2g06690 }	-1
	9918	11	{At2g05490 At2g05570 }{At2g06870 }	1
	9928	11	{At2g05610 }{At2g06890 }	-1


-block 207
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	9911	0	{At2g05450 At2g05460 At2g05470 At2g05560 }{At2g12100 At2g12110 At2g12120 At2g12130 }	1
	9915	2	{At2g05480 }{At2g12140 }	1
	9920	2	{At2g05490 At2g05570 }{At2g12150 }	1
	9934	17	{At2g05650 }{At2g12210 At2g12220 At2g12390 }	-1


-block 208
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	9974	0	{At2g06610 At2g06690 }{At2g12140 }	-1
	9976	2	{At2g06620 At2g06700 }{At2g12100 At2g12110 At2g12120 At2g12130 }	-1
	9981	11	{At2g06720 At2g06800 }{At2g12240 At2g12250 At2g12300 }	1
	9988	12	{At2g06870 }{At2g12150 }	1


-block 209
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	9977	0	{At2g06620 At2g06700 }{At2g14770 }	-1
	9995	20	{At2g06840 At2g06950 At2g07010 }{At2g14930 }	-1
	9990	16	{At2g06870 }{At2g14780 At2g14790 }	1
	9994	13	{At2g06890 }{At2g14640 At2g14650 }	1


-block 210
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	10004	0	{At2g07230 At2g07250 At2g07320 At2g07330 }{At2g14030 }	-1
	10016	22	{At2g07420 At2g07450 At2g07550 }{At2g13930 At2g13940 }	1
	10013	11	{At2g07500 }{At2g14030 }	-1
	10022	25	{At2g07620 At2g07630 }{At2g14300 }	1


-block 211
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	10061	0	{At2g11680 At2g12020 }{At2g13020 }	-1
	10055	12	{At2g11940 }{At2g13230 At2g13330 }	-1
	10065	18	{At2g12150 }{At2g12720 }	1
	10070	23	{At2g12520 }{At2g13070 }	-1


-block 212
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	10071	0	{At2g12720 }{At2g14030 }	1
	10076	22	{At2g13000 At2g13160 At2g13310 }{At2g14230 }	1
	10081	14	{At2g13230 At2g13330 }{At2g14380 At2g14400 }	-1
	10083	11	{At2g13410 }{At2g14410 }	1


-block 213
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	10109	0	{At2g14030 }{At2g15150 At2g15210 }	1
	10115	11	{At2g14130 }{At2g15140 At2g15190 }	1
	10116	5	{At2g14140 }{At2g15200 }	1
	10119	20	{At2g14380 At2g14400 }{At2g15100 }	-1


-block 214
    points   contig1   contig2
        4        2        2

	point	dist	markers	orientation
	10492	0	{At2g37250 }{At2g39270 }	1
	10493	5	{At2g37290 }{At2g39280 }	1
	10494	13	{At2g37360 }{At2g39350 }	1
	10495	23	{At2g37450 At2g37460 }{At2g39510 }	1


-block 215
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9796	0	{At2g02190 }{At2g04950 At2g05010 }	1
	9799	2	{At2g02200 }{At2g04960 At2g04970 }	1
	9803	2	{At2g02210 }{At2g04980 }	1


-block 216
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9798	0	{At2g02190 }{At2g15150 At2g15210 }	-1
	9802	4	{At2g02200 }{At2g15200 }	-1
	9806	5	{At2g02210 }{At2g15140 At2g15190 }	-1


-block 217
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9851	0	{At2g04310 }{At2g23500 }	-1
	9852	2	{At2g04320 }{At2g23490 }	-1
	9853	2	{At2g04330 }{At2g23480 }	-1


-block 218
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9878	0	{At2g04950 At2g05010 }{At2g15150 At2g15210 }	-1
	9881	4	{At2g04960 At2g04970 }{At2g15200 }	-1
	9884	5	{At2g04980 }{At2g15140 At2g15190 }	-1


-block 219
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9909	0	{At2g05390 }{At2g14930 }	-1
	9922	20	{At2g05490 At2g05570 }{At2g14780 At2g14790 }	1
	9931	22	{At2g05610 }{At2g14640 At2g14650 }	-1


-block 220
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9912	0	{At2g05450 At2g05460 At2g05470 At2g05560 }{At2g16170 At2g16180 }	-1
	9916	2	{At2g05480 }{At2g16160 }	-1
	9939	25	{At2g05790 }{At2g16230 }	-1


-block 221
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9919	0	{At2g05490 At2g05570 }{At2g07500 }	-1
	9929	17	{At2g05610 }{At2g07660 }	1
	9943	20	{At2g05890 }{At2g07620 At2g07630 }	1


-block 222
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	9971	0	{At2g06470 }{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }	-1
	9980	17	{At2g06720 At2g06800 }{At2g10490 At2g10640 }	-1
	9993	12	{At2g06890 }{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }	1


-block 223
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10007	0	{At2g07380 }{At2g12720 }	-1
	10009	11	{At2g07410 }{At2g13020 }	1
	10011	6	{At2g07420 At2g07450 At2g07550 }{At2g13250 At2g13260 }	1


-block 224
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10025	0	{At2g07660 }{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }	-1
	10030	19	{At2g09960 }{At2g10460 }	-1
	10033	18	{At2g10140 }{At2g10630 }	1


-block 225
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10031	0	{At2g10000 At2g10010 }{At2g12210 At2g12220 At2g12390 }	-1
	10035	18	{At2g10490 At2g10640 }{At2g12240 At2g12250 At2g12300 }	-1
	10038	25	{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }{At2g11680 At2g12020 }	1


-block 226
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10048	0	{At2g11240 }{At2g15380 }	-1
	10058	24	{At2g11940 }{At2g15410 }	-1
	10059	19	{At2g11950 }{At2g15650 At2g15700 }	1


-block 227
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10054	0	{At2g11930 }{At2g15110 }	-1
	10057	2	{At2g11940 }{At2g15100 }	-1
	10069	19	{At2g12210 At2g12220 At2g12390 }{At2g14970 At2g14980 At2g15070 }	-1


-block 228
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10174	0	{At2g16370 }{At2g21550 }	-1
	10176	3	{At2g16380 }{At2g21520 At2g21540 }	1
	10177	8	{At2g16390 }{At2g21450 }	-1


-block 229
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10220	0	{At2g17890 }{At2g46700 }	1
	10226	22	{At2g18060 }{At2g46770 }	1
	10234	25	{At2g18230 }{At2g46860 }	-1


-block 230
    points   contig1   contig2
        3        2        2

	point	dist	markers	orientation
	10429	0	{At2g31000 At2g31010 }{At2g42630 }	-1
	10430	15	{At2g31110 }{At2g42570 }	1
	10431	9	{At2g31160 }{At2g42610 }	1


-block 231
    points   contig1   contig2
       40        2        3

	point	dist	markers	orientation
	11582	0	{At2g38810 }{AT3g54560 }	-1
	11584	8	{At2g38860 }{AT3g54600 }	-1
	11587	18	{At2g38940 }{AT3g54700 }	-1
	11588	11	{At2g38970 }{AT3g54780 }	1
	11590	7	{At2g39010 }{AT3g54820 }	1
	11595	12	{At2g39130 }{AT3g54830 }	1
	11597	20	{At2g39220 }{AT3g54950 }	1
	11599	4	{At2g39230 }{AT3g54980 }	1
	11600	9	{At2g39280 }{AT3g55020 }	1
	11601	2	{At2g39290 }{AT3g55030 }	1
	11602	4	{At2g39300 }{AT3g55060 }	1
	11605	7	{At2g39350 }{AT3g55090 AT3g55100 AT3g55110 AT3g55130 }	1
	11609	6	{At2g39380 }{AT3g55150 }	1
	11610	3	{At2g39390 }{AT3g55170 }	1
	11611	2	{At2g39400 At2g39410 At2g39420 }{AT3g55180 AT3g55190 }	1
	11613	4	{At2g39430 }{AT3g55230 }	1
	11614	8	{At2g39460 }{AT3g55280 }	1
	11617	5	{At2g39480 }{AT3g55320 }	1
	11622	25	{At2g39640 }{AT3g55430 }	1
	11623	4	{At2g39660 }{AT3g55450 }	1
	11625	9	{At2g39700 }{AT3g55500 }	1
	11633	16	{At2g39770 }{AT3g55590 }	1
	11634	5	{At2g39800 }{AT3g55610 }	1
	11635	3	{At2g39820 }{AT3g55620 }	1
	11638	15	{At2g39880 }{AT3g55730 }	1
	11639	2	{At2g39890 }{AT3g55740 }	1
	11640	4	{At2g39900 }{AT3g55770 }	1
	11641	17	{At2g40000 }{AT3g55840 }	1
	11648	16	{At2g40110 }{AT3g55890 }	1
	11650	12	{At2g40140 }{AT3g55980 }	1
	11652	2	{At2g40150 At2g40160 }{AT3g55990 }	1
	11653	12	{At2g40240 }{AT3g56030 }	1
	11654	5	{At2g40270 }{AT3g56050 }	1
	11656	4	{At2g40280 }{AT3g56080 }	1
	11658	3	{At2g40300 }{AT3g56090 }	1
	11661	12	{At2g40320 }{AT3g55990 }	1
	11663	18	{At2g40380 }{AT3g56110 }	1
	11664	5	{At2g40400 }{AT3g56140 }	1
	11665	4	{At2g40410 }{AT3g56170 }	1
	11667	4	{At2g40420 }{AT3g56200 }	1


-block 232
    points   contig1   contig2
       24        2        3

	point	dist	markers	orientation
	11814	0	{At2g43690 At2g43700 }{AT3g59700 AT3g59730 AT3g59740 AT3g59750 }	1
	11819	8	{At2g43750 }{AT3g59760 }	1
	11822	7	{At2g43790 }{AT3g59790 }	1
	11824	9	{At2g43850 }{AT3g59830 }	1
	11825	3	{At2g43860 At2g43870 At2g43880 At2g43890 }{AT3g59850 }	1
	11828	6	{At2g43940 }{AT3g59870 }	1
	11829	12	{At2g44040 }{AT3g59890 }	1
	11830	7	{At2g44090 }{AT3g59910 }	1
	11831	2	{At2g44100 }{AT3g59920 }	1
	11833	5	{At2g44130 }{AT3g59940 }	1
	11834	2	{At2g44140 }{AT3g59950 }	1
	11835	2	{At2g44150 }{AT3g59960 }	1
	11836	2	{At2g44160 }{AT3g59970 }	1
	11837	4	{At2g44180 }{AT3g59990 }	1
	11838	2	{At2g44190 }{AT3g60000 }	1
	11842	20	{At2g44350 }{AT3g60100 }	1
	11843	7	{At2g44430 }{AT3g60110 }	1
	11845	3	{At2g44450 At2g44460 At2g44470 At2g44480 At2g44490 }{AT3g60120 AT3g60130 AT3g60140 }	1
	11850	12	{At2g44590 }{AT3g60190 }	1
	11852	15	{At2g44680 }{AT3g60250 }	1
	11855	9	{At2g44770 }{AT3g60260 }	1
	11856	5	{At2g44800 }{AT3g60290 }	1
	11863	16	{At2g44900 }{AT3g60350 }	1
	11864	5	{At2g44910 }{AT3g60390 }	1


-block 233
    points   contig1   contig2
       23        2        3

	point	dist	markers	orientation
	11509	0	{At2g37040 }{AT3g53260 }	1
	11512	8	{At2g37060 }{AT3g53340 }	-1
	11513	15	{At2g37160 }{AT3g53390 }	1
	11514	4	{At2g37170 At2g37180 }{AT3g53420 }	1
	11517	2	{At2g37190 }{AT3g53430 }	1
	11518	4	{At2g37210 }{AT3g53450 }	1
	11519	2	{At2g37220 }{AT3g53460 }	1
	11522	8	{At2g37280 }{AT3g53480 }	1
	11525	8	{At2g37340 }{AT3g53500 }	1
	11526	3	{At2g37360 }{AT3g53510 }	1
	11529	9	{At2g37400 }{AT3g53560 }	1
	11532	15	{At2g37470 }{AT3g53650 }	1
	11533	8	{At2g37520 }{AT3g53680 }	1
	11534	6	{At2g37550 }{AT3g53710 }	1
	11538	8	{At2g37600 }{AT3g53740 }	1
	11543	3	{At2g37620 }{AT3g53750 }	1
	11549	15	{At2g37710 }{AT3g53810 }	1
	11552	12	{At2g37760 At2g37770 At2g37790 }{AT3g53880 }	1
	11553	10	{At2g37840 At2g37850 }{AT3g53930 }	1
	11555	5	{At2g37890 }{AT3g53940 }	1
	11557	3	{At2g37900 }{AT3g53960 }	1
	11558	10	{At2g37940 }{AT3g54020 }	1
	11559	12	{At2g37980 }{AT3g54100 }	1


-block 234
    points   contig1   contig2
       22        2        3

	point	dist	markers	orientation
	11689	0	{At2g40990 }{AT3g56920 AT3g56930 }	-1
	11690	13	{At2g41060 }{AT3g56860 }	-1
	11695	11	{At2g41110 }{AT3g56800 }	-1
	11706	25	{At2g41210 }{AT3g56960 }	1
	11707	12	{At2g41300 }{AT3g57010 AT3g57020 AT3g57030 }	1
	11708	2	{At2g41310 }{AT3g57040 }	1
	11709	4	{At2g41330 }{AT3g57070 }	1
	11711	2	{At2g41340 }{AT3g57080 }	1
	11712	8	{At2g41370 }{AT3g57130 }	-1
	11714	15	{At2g41450 }{AT3g57200 }	1
	11715	6	{At2g41490 }{AT3g57220 }	1
	11720	16	{At2g41560 }{AT3g57330 }	1
	11726	7	{At2g41620 }{AT3g57350 }	1
	11729	5	{At2g41640 }{AT3g57380 }	1
	11730	13	{At2g41740 }{AT3g57410 }	1
	11731	4	{At2g41770 }{AT3g57420 }	1
	11732	7	{At2g41790 }{AT3g57470 }	1
	11735	6	{At2g41840 }{AT3g57490 }	1
	11738	3	{At2g41850 }{AT3g57510 }	1
	11740	3	{At2g41860 }{AT3g57530 }	1
	11741	2	{At2g41870 }{AT3g57540 }	1
	11742	2	{At2g41880 }{AT3g57550 }	1


-block 235
    points   contig1   contig2
       16        2        3

	point	dist	markers	orientation
	11877	0	{At2g45440 }{AT3g60880 }	1
	11878	5	{At2g45470 }{AT3g60900 }	1
	11879	9	{At2g45540 }{AT3g60920 }	1
	11881	12	{At2g45550 At2g45560 At2g45570 At2g45580 }{AT3g61040 }	1
	11882	18	{At2g45740 }{AT3g61070 }	-1
	11883	22	{At2g45800 }{AT3g61230 }	1
	11884	2	{At2g45810 }{AT3g61240 }	1
	11887	5	{At2g45830 At2g45840 }{AT3g61270 AT3g61280 AT3g61290 }	1
	11888	3	{At2g45850 }{AT3g61310 }	1
	11889	3	{At2g45870 }{AT3g61320 }	1
	11892	20	{At2g45960 }{AT3g61430 }	1
	11895	25	{At2g46110 }{AT3g61530 }	1
	11897	10	{At2g46180 }{AT3g61570 }	1
	11898	4	{At2g46210 }{AT3g61580 }	1
	11899	7	{At2g46260 }{AT3g61600 }	1
	11900	18	{At2g46380 }{AT3g61670 }	1


-block 236
    points   contig1   contig2
       15        2        3

	point	dist	markers	orientation
	11462	0	{At2g35840 }{AT3g52340 }	1
	11465	5	{At2g35860 }{AT3g52370 }	1
	11467	15	{At2g35930 }{AT3g52450 }	1
	11470	5	{At2g35960 At2g35970 }{AT3g52470 }	1
	11471	18	{At2g36060 }{AT3g52560 }	1
	11474	10	{At2g36160 }{AT3g52580 }	1
	11475	2	{At2g36170 }{AT3g52590 }	1
	11477	3	{At2g36190 }{AT3g52600 }	1
	11479	19	{At2g36250 }{AT3g52750 }	1
	11482	5	{At2g36300 }{AT3g52760 }	1
	11487	16	{At2g36350 }{AT3g52890 }	1
	11491	15	{At2g36460 }{AT3g52930 }	1
	11492	6	{At2g36500 }{AT3g52950 }	1
	11493	9	{At2g36580 }{AT3g52990 }	1
	11495	6	{At2g36620 }{AT3g53020 }	1


-block 237
    points   contig1   contig2
       14        2        3

	point	dist	markers	orientation
	11905	0	{At2g46530 }{AT3g61830 }	1
	11907	18	{At2g46660 }{AT3g61880 }	1
	11908	3	{At2g46680 }{AT3g61890 }	1
	11915	9	{At2g46770 }{AT3g61910 }	1
	11917	6	{At2g46800 }{AT3g61940 }	1
	11922	24	{At2g46930 }{AT3g62060 }	1
	11924	9	{At2g46990 }{AT3g62100 }	1
	11928	6	{At2g47000 }{AT3g62150 }	1
	11929	5	{At2g47030 At2g47040 }{AT3g62170 }	1
	11930	2	{At2g47050 }{AT3g62180 }	1
	11933	4	{At2g47060 }{AT3g62220 }	1
	11937	12	{At2g47160 }{AT3g62270 }	1
	11940	3	{At2g47170 }{AT3g62290 }	1
	11945	10	{At2g47250 }{AT3g62310 }	1


-block 238
    points   contig1   contig2
       10        2        3

	point	dist	markers	orientation
	11766	0	{At2g42500 }{AT3g58500 }	1
	11767	3	{At2g42520 }{AT3g58510 AT3g58570 }	1
	11770	15	{At2g42580 }{AT3g58620 }	1
	11774	7	{At2g42630 }{AT3g58640 }	1
	11775	4	{At2g42650 }{AT3g58660 }	1
	11776	3	{At2g42670 }{AT3g58670 }	1
	11777	2	{At2g42680 }{AT3g58680 }	1
	11778	8	{At2g42740 }{AT3g58700 }	1
	11779	9	{At2g42790 }{AT3g58740 AT3g58750 }	1
	11780	7	{At2g42830 }{AT3g58780 }	1


-block 239
    points   contig1   contig2
        8        2        3
